date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:50	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Jul%202022%2011:54:48%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/03/vay-ti%c3%a1%c2%bb%c2%81n-nhanh-trong-ng%c3%83%c2%a0y-1.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/vay-ti%c3%a1%c2%bb%c2%81n-nhanh-trong-ng%c3%83%c2%a0y-1.png	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:50	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Jul%202022%2011:54:49%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/03/vay-ti%c3%a1%c2%bb%c2%81n-online-nhanh.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/vay-ti%c3%a1%c2%bb%c2%81n-online-nhanh.png	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:50	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Jul%202022%2011:54:49%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/03/vay-ti%c3%a1%c2%bb%c2%81n-online.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/vay-ti%c3%a1%c2%bb%c2%81n-online.png	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:51	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Jul%202022%2011:54:49%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/03/vay-online-trong-ng%c3%83%c2%a0y.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/vay-online-trong-ng%c3%83%c2%a0y.png	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:51	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2031%20Jul%202022%2011:54:50%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/03/vay-ti%c3%a1%c2%bb%c2%81n-g%c3%a1%c2%ba%c2%a5p.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/vay-ti%c3%a1%c2%bb%c2%81n-g%c3%a1%c2%ba%c2%a5p.png	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:51	149014/149014	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Mar%202022%2009:43:52%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/09/startup-business-concept_1124-1290-removebg-preview.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/startup-business-concept_1124-1290-removebg-preview.png	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:51	45811/45811	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jun%202022%2006:02:52%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/10/107900502_2975539905905433_5339288506157575657_o.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/jpg/107900502_2975539905905433_5339288506157575657_o.jpg	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:52	212872/212872	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202022%2006:10:51%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/10/25487489_1766072287027628_1914119147223691252_o.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/jpg/25487489_1766072287027628_1914119147223691252_o.jpg	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:52	62280/62280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Jun%202022%2006:02:52%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/10/61999133_1562082057262697_2707671142881034240_n.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/jpg/61999133_1562082057262697_2707671142881034240_n.jpg	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:52	654354/654354	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Jul%202022%2008:15:39%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/10/z2123371198967_c31ef8e5ac37c369d300044f1a6ca536.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/jpg/z2123371198967_c31ef8e5ac37c369d300044f1a6ca536.jpg	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:53	783105/783105	---MCZ	200	added ('OK')	application/javascript	etag:W/%22628ddb60-bf301%22	https://builder.simplepage.vn/wp-content/cache/min/1/900754b0a8f2f32e430352af04b911e0.js	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/js/900754b0a8f2f32e430352af04b911e0.js	(from https://builder.simplepage.vn/vaytinchap-vn/)
18:54:53	1134609/1134609	---MCZ	200	added ('OK')	text/css	etag:W/%2262931f00-115011%22	https://builder.simplepage.vn/wp-content/cache/min/1/d8a246729573ccc8255a29a3d223d69e.css	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/css/d8a246729573ccc8255a29a3d223d69e.css	(from https://builder.simplepage.vn/cungmuabaohiem-com/)
18:54:54	5517/5517	---M--	200	added ('OK')	image/png	etag:%2260a64669-158d%22	https://simpleweb.vn/wp-content/uploads/2021/04/daichi-20200816160637.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/daichi-20200816160637.png	(from https://builder.simplepage.vn/cungmuabaohiem-com/)
18:54:54	2668/2668	---MCZ	200	added ('OK')	application/json	date:Sun,%2031%20Jul%202022%2011:54:52%20GMT	https://builder.simplepage.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbuilder.simplepage.vn%2Fcungmuabaohiem-com%2F	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/json/embed8280.json	(from https://builder.simplepage.vn/cungmuabaohiem-com/)
18:54:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Jul%202022%2011:54:53%20GMT	https://builder.simplepage.vn/?p=186405	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/index57be.html	(from https://builder.simplepage.vn/cungmuabaohiem-com/)
